cetnost,jmeno,vocativ,sex,id,jmeno_ascii
137,Rostislava,Rostislavo,F,650,rostislava
136,Vivien,Vivien,F,651,vivien
135,Bibiana,Bibiano,F,652,bibiana
135,Ina,Ino,F,653,ina
133,Ada,Ado,F,654,ada
133,Violeta,Violeto,F,655,violeta
132,Rudolfa,Rudolfo,F,656,rudolfa
131,Viktorija,Viktorijo,F,657,viktorija
131,Zoe,Zoe,F,658,zoe
130,Agnieszka,Agnieszko,F,659,agnieszka
130,Nikita,Nikito,F,660,nikita
129,Jaruše,Jaruše,F,661,jaruse
128,Loan,Loan,F,662,loan
127,Alicja,Alicjo,F,663,alicja
127,Olina,Olino,F,664,olina
126,Elsa,Elso,F,665,elsa
126,Manuela,Manuelo,F,666,manuela
126,Oanh,Oanh,F,667,oanh
126,Saša,Sašo,F,668,sasa
126,Slavka,Slavko,F,669,slavka
125,Hue,Hue,F,670,hue
124,Leopolda,Leopoldo,F,671,leopolda
124,Milica,Milico,F,672,milica
124,Nika,Niko,F,673,nika
123,Natallia,Natallio,F,674,natallia
123,Rozárie,Rozárie,F,675,roz'arie
123,Yevheniya,Yevheniyo,F,676,yevheniya
122,Julianna,Julianno,F,677,julianna
122,Mája,Májo,F,678,m'aja
122,Sofiya,Sofiyo,F,679,sofiya
122,Štefana,Štefano,F,680,stefana
121,Ecaterina,Ecaterino,F,681,ecaterina
121,Nelli,Nelli,F,682,nelli
121,Veronica,Veronico,F,683,veronica
120,Timea,Timeo,F,684,timea
120,Václavka,Václavko,F,685,v'aclavka
119,Grazyna,Grazyno,F,686,grazyna
119,Tatsiana,Tatsiano,F,687,tatsiana
119,Vědunka,Vědunko,F,688,vedunka
118,Alma,Almo,F,689,alma
118,Debora,Deboro,F,690,debora
118,Lia,Lio,F,691,lia
117,Maya,Mayo,F,692,maya
116,Josefka,Josefko,F,693,josefka
115,Arnošta,Arnošto,F,694,arnosta
115,Drahomila,Drahomilo,F,695,drahomila
114,Kornelie,Kornelie,F,696,kornelie
114,Slavomila,Slavomilo,F,697,slavomila
114,Stanislawa,Stanislawo,F,698,stanislawa
114,Želmíra,Želmíro,F,699,zelm'ira
113,Janetta,Janetto,F,700,janetta
112,Ljudmila,Ljudmilo,F,701,ljudmila
111,Patrícia,Patrício,F,702,patr'icia
110,Alisa,Aliso,F,703,alisa
110,Elfrida,Elfrido,F,704,elfrida
110,Renée,Renée,F,705,ren'ee
109,Carolina,Carolino,F,706,carolina
109,Marcella,Marcello,F,707,marcella
108,Elvira,Elviro,F,708,elvira
108,Lyudmila,Lyudmilo,F,709,lyudmila
108,Radovana,Radovano,F,710,radovana
106,Sonia,Sonio,F,711,sonia
105,Bianka,Bianko,F,712,bianka
105,Gerlinde,Gerlinde,F,713,gerlinde
105,Iuliia,Iuliio,F,714,iuliia
105,Lina,Lino,F,715,lina
105,Ria,Rio,F,716,ria
104,Bernardina,Bernardino,F,717,bernardina
104,Jenovéfa,Jenovéfo,F,718,jenov'efa
104,Julija,Julijo,F,719,julija
104,Nancy,Nancy,F,720,nancy
104,Tam,Tam,F,721,tam
103,Rebecca,Rebecco,F,722,rebecca
102,Lidija,Lidijo,F,723,lidija
102,Naděje,Naděje,F,724,nadeje
102,Otília,Otílio,F,725,ot'ilia
101,Bohdanka,Bohdanko,F,726,bohdanka
101,Eleonóra,Eleonóro,F,727,eleon'ora
101,Inga,Ingo,F,728,inga
101,Katerina,Katerino,F,729,katerina
101,Melissa,Melisso,F,730,melissa
101,Minh,Minh,F,731,minh
100,Anika,Aniko,F,732,anika
100,Chiara,Chiaro,F,733,chiara
100,Leila,Leilo,F,734,leila
99,Annamarie,Annamarie,F,735,annamarie
99,Elžbieta,Elžbieto,F,736,elzbieta
99,Giang,Giang,F,737,giang
99,Karen,Karen,F,738,karen
99,Tuyet,Tuyet,F,739,tuyet
99,Yelena,Yeleno,F,740,yelena
98,Cecílie,Cecílie,F,741,cec'ilie
98,Lilian,Lilian,F,742,lilian
98,Stefania,Stefanio,F,743,stefania
97,Fatima,Fatimo,F,744,fatima
97,Teresie,Teresie,F,745,teresie
96,Evgeniya,Evgeniyo,F,746,evgeniya
96,Katharina,Katharino,F,747,katharina
96,Sidonia,Sidonio,F,748,sidonia
96,Wieslawa,Wieslawo,F,749,wieslawa
96,Zoryana,Zoryano,F,750,zoryana
96,Zoya,Zoyo,F,751,zoya
95,Anzhelika,Anzheliko,F,752,anzhelika
95,Cecilia,Cecilio,F,753,cecilia
95,Milka,Milko,F,754,milka
94,Aliona,Aliono,F,755,aliona
94,Lili,Lili,F,756,lili
94,Ludvíka,Ludvíko,F,757,ludv'ika
94,Melánia,Melánio,F,758,mel'ania
93,Adolfina,Adolfino,F,759,adolfina
93,Agnes,Agnes,F,760,agnes
93,Genowefa,Genowefo,F,761,genowefa
93,Jasna,Jasno,F,762,jasna
93,Ly,Ly,F,763,ly
92,Lída,Lído,F,764,l'ida
92,Lubica,Lubico,F,765,lubica
92,Stephanie,Stephanie,F,766,stephanie
91,Dášenka,Dášenko,F,767,d'asenka
91,Hai,Hai,F,768,hai
91,My,My,F,769,my
90,Adolfa,Adolfo,F,770,adolfa
90,Dorothea,Dorotheo,F,771,dorothea
90,Gréta,Gréto,F,772,gr'eta
90,Iris,Iris,F,773,iris
90,Saskia,Saskio,F,774,saskia
89,Amanda,Amando,F,775,amanda
89,Anneliese,Anneliese,F,776,anneliese
89,Dariya,Dariyo,F,777,dariya
89,Isabel,Isabel,F,778,isabel
89,Ivetta,Ivetto,F,779,ivetta
88,Mirjana,Mirjano,F,780,mirjana
88,Tetjana,Tetjano,F,781,tetjana
87,Běluše,Běluše,F,782,beluse
87,Jindřicha,Jindřicho,F,783,jindricha
87,Mahdalyna,Mahdalyno,F,784,mahdalyna
87,Nadia,Nadio,F,785,nadia
86,Annette,Annette,F,786,annette
86,Evgenia,Evgenio,F,787,evgenia
86,Jeanette,Jeanette,F,788,jeanette
85,Andriana,Andriano,F,789,andriana
85,Darya,Daryo,F,790,darya
85,Elisa,Eliso,F,791,elisa
85,Heidi,Heidi,F,792,heidi
85,Ivonka,Ivonko,F,793,ivonka
84,Aida,Aido,F,794,aida
84,Brunhilda,Brunhildo,F,795,brunhilda
84,Iwona,Iwono,F,796,iwona
84,Klara,Klaro,F,797,klara
84,Lara,Laro,F,798,lara
84,Lucyna,Lucyno,F,799,lucyna
84,Mariam,Mariam,F,800,mariam
84,Snizhana,Snizhano,F,801,snizhana
83,Jacqueline,Jacqueline,F,802,jacqueline
83,Nadija,Nadijo,F,803,nadija
83,Radislava,Radislavo,F,804,radislava
83,Roza,Rozo,F,805,roza
83,Thea,Theo,F,806,thea
83,Vlaďka,Vlaďko,F,807,vladka
82,Roxana,Roxano,F,808,roxana
82,Sidónia,Sidónio,F,809,sid'onia
82,Volha,Volho,F,810,volha
81,Margot,Margot,F,811,margot
81,Mira,Miro,F,812,mira
81,Yvette,Yvette,F,813,yvette
80,Amalia,Amalio,F,814,amalia
80,Bernardína,Bernardíno,F,815,bernard'ina
80,Bibiána,Bibiáno,F,816,bibi'ana
80,Filoména,Filoméno,F,817,filom'ena
80,Irmgarda,Irmgardo,F,818,irmgarda
80,Theodora,Theodoro,F,819,theodora
79,Kazimiera,Kazimiero,F,820,kazimiera
79,Zuzanna,Zuzanno,F,821,zuzanna
78,Astrid,Astrid,F,822,astrid
78,Elfriede,Elfriede,F,823,elfriede
78,Irenka,Irenko,F,824,irenka
78,Ondřejka,Ondřejko,F,825,ondrejka
78,Rút,Rút,F,826,r'ut
77,Alojzia,Alojzio,F,827,alojzia
77,Binh,Binh,F,828,binh
76,Ilja,Iljo,F,829,ilja
76,Melania,Melanio,F,830,melania
76,Nasťa,Nasťo,F,831,nasta
76,Sviatlana,Sviatlano,F,832,sviatlana
76,Vincencia,Vincencio,F,833,vincencia
76,Yevgeniya,Yevgeniyo,F,834,yevgeniya
75,Ariana,Ariano,F,835,ariana
75,Bernadeta,Bernadeto,F,836,bernadeta
75,Bianca,Bianco,F,837,bianca
75,Elisabeta,Elisabeto,F,838,elisabeta
75,Ingrida,Ingrido,F,839,ingrida
75,Niki,Niki,F,840,niki
75,Oluša,Olušo,F,841,olusa
74,Chi,Chi,F,842,chi
74,Karmen,Karmen,F,843,karmen
73,Mariola,Mariolo,F,844,mariola
73,Vesna,Vesno,F,845,vesna
72,Alona,Alono,F,846,alona
72,Břetislava,Břetislavo,F,847,bretislava
72,Dajana,Dajano,F,848,dajana
72,Dalimila,Dalimilo,F,849,dalimila
72,Kseniya,Kseniyo,F,850,kseniya
72,Marieta,Marieto,F,851,marieta
72,Melinda,Melindo,F,852,melinda
72,Sláva,Slávo,F,853,sl'ava
71,Babeta,Babeto,F,854,babeta
71,Gertrud,Gertrud,F,855,gertrud
71,Klementina,Klementino,F,856,klementina
71,Leokadie,Leokadie,F,857,leokadie
71,Monica,Monico,F,858,monica
71,Nguyet,Nguyet,F,859,nguyet
71,Oluška,Oluško,F,860,oluska
71,Roswitha,Roswitho,F,861,roswitha
71,Susanne,Susanne,F,862,susanne
70,Francesca,Francesco,F,863,francesca
70,Larissa,Larisso,F,864,larissa
70,Lilija,Lilijo,F,865,lilija
70,Mahulena,Mahuleno,F,866,mahulena
70,Nadejda,Nadejdo,F,867,nadejda
70,Vincencie,Vincencie,F,868,vincencie
70,Walburga,Walburgo,F,869,walburga
70,Zlatka,Zlatko,F,870,zlatka
69,Mirjam,Mirjam,F,871,mirjam
69,Nicolle,Nicolle,F,872,nicolle
69,Štěpána,Štěpáno,F,873,step'ana
69,Teodora,Teodoro,F,874,teodora
69,Xuan,Xuan,F,875,xuan
68,Ala,Alo,F,876,ala
68,Ines,Ines,F,877,ines
68,Jovana,Jovano,F,878,jovana
68,Kim,Kim,F,879,kim
67,Aurélia,Aurélio,F,880,aur'elia
67,Clara,Claro,F,881,clara
67,Jasmin,Jasmin,F,882,jasmin
67,Jutta,Jutto,F,883,jutta
67,Rayisa,Rayiso,F,884,rayisa
66,Helenka,Helenko,F,885,helenka
66,Lieselotte,Lieselotte,F,886,lieselotte
65,Arina,Arino,F,887,arina
65,Bernarda,Bernardo,F,888,bernarda
65,Iréna,Iréno,F,889,ir'ena
65,Jenny,Jenny,F,890,jenny
65,Ngan,Ngan,F,891,ngan
65,Simone,Simone,F,892,simone
65,Varvara,Varvaro,F,893,varvara
65,Věrka,Věrko,F,894,verka
65,Violetta,Violetto,F,895,violetta
64,Anastasija,Anastasijo,F,896,anastasija
64,Brigitte,Brigitte,F,897,brigitte
64,Evelyn,Evelyn,F,898,evelyn
64,Ildikó,Ildikó,F,899,ildik'o
64,Jasněna,Jasněno,F,900,jasnena
64,Marion,Marion,F,901,marion
64,Pravoslava,Pravoslavo,F,902,pravoslava
64,Rachel,Rachel,F,903,rachel
63,Aniela,Anielo,F,904,aniela
63,Eugenia,Eugenio,F,905,eugenia
63,Katuše,Katuše,F,906,katuse
63,Kveta,Kveto,F,907,kveta
63,Orysya,Orysyo,F,908,orysya
63,Renate,Renate,F,909,renate
63,Rosálie,Rosálie,F,910,ros'alie
63,Valburga,Valburgo,F,911,valburga
62,Blaženka,Blaženko,F,912,blazenka
62,Miriama,Miriamo,F,913,miriama
62,Nitsa,Nitso,F,914,nitsa
62,Suzana,Suzano,F,915,suzana
62,Tea,Teo,F,916,tea
62,Zuzanka,Zuzanko,F,917,zuzanka
61,Anne,Anne,F,918,anne
61,Boleslava,Boleslavo,F,919,boleslava
61,Catherine,Catherine,F,920,catherine
61,Heidemarie,Heidemarie,F,921,heidemarie
61,Janeta,Janeto,F,922,janeta
61,Olivia,Olivio,F,923,olivia
61,Yelyzaveta,Yelyzaveto,F,924,yelyzaveta
60,Anhelina,Anhelino,F,925,anhelina
60,Katsiaryna,Katsiaryno,F,926,katsiaryna
60,Naomi,Naomi,F,927,naomi
60,Zinayida,Zinayido,F,928,zinayida
59,Cindy,Cindy,F,929,cindy
59,Editha,Editho,F,930,editha
59,Frieda,Friedo,F,931,frieda
59,Giulia,Giulio,F,932,giulia
59,Henryka,Henryko,F,933,henryka
59,Maryla,Marylo,F,934,maryla
59,Mlada,Mlado,F,935,mlada
59,Nicolette,Nicolette,F,936,nicolette
59,Wladyslawa,Wladyslawo,F,937,wladyslawa
58,Denise,Denise,F,938,denise
58,Ernestina,Ernestino,F,939,ernestina
58,Gizella,Gizello,F,940,gizella
58,Gordana,Gordano,F,941,gordana
58,Mona,Mono,F,942,mona
58,Priska,Prisko,F,943,priska
58,Sanja,Sanjo,F,944,sanja
58,Sáša,Sášo,F,945,s'asa
57,Anja,Anjo,F,946,anja
57,Ditta,Ditto,F,947,ditta
57,Esther,Esther,F,948,esther
57,Felicitas,Felicitas,F,949,felicitas
57,Kira,Kiro,F,950,kira
57,Livie,Livie,F,951,livie
57,Mercedes,Mercedes,F,952,mercedes
57,Otilia,Otilio,F,953,otilia
57,Sidonie,Sidonie,F,954,sidonie
57,Susan,Susan,F,955,susan
57,Tanja,Tanjo,F,956,tanja
57,Yelizaveta,Yelizaveto,F,957,yelizaveta
56,Adolfína,Adolfíno,F,958,adolf'ina
56,Apolonie,Apolonie,F,959,apolonie
56,Edeltraut,Edeltraut,F,960,edeltraut
56,Illona,Illono,F,961,illona
56,Livia,Livio,F,962,livia
56,Marharyta,Marharyto,F,963,marharyta
56,Máša,Mášo,F,964,m'asa
56,Mojmíra,Mojmíro,F,965,mojm'ira
56,Viorica,Viorico,F,966,viorica
55,Gina,Gino,F,967,gina
55,Hafiya,Hafiyo,F,968,hafiya
55,Hannah,Hannah,F,969,hannah
55,Kornélia,Kornélio,F,970,korn'elia
55,Nadezhda,Nadezhdo,F,971,nadezhda
55,Oliva,Olivo,F,972,oliva
55,Valentína,Valentíno,F,973,valent'ina
54,Dolores,Dolores,F,974,dolores
54,Edda,Eddo,F,975,edda
54,Etelka,Etelko,F,976,etelka
54,Selma,Selmo,F,977,selma
54,Sindy,Sindy,F,978,sindy
53,Dobruška,Dobruško,F,979,dobruska
53,Kristyna,Kristyno,F,980,kristyna
53,Leonie,Leonie,F,981,leonie
53,Lidka,Lidko,F,982,lidka
53,Milota,Miloto,F,983,milota
53,Míla,Mílo,F,984,m'ila
53,Riana,Riano,F,985,riana
53,Roberta,Roberto,F,986,roberta
53,Silvestra,Silvestro,F,987,silvestra
53,Stefaniya,Stefaniyo,F,988,stefaniya
53,Yweta,Yweto,F,989,yweta
53,Zdenička,Zdeničko,F,990,zdenicka
53,Zlatoslava,Zlatoslavo,F,991,zlatoslava
52,Amy,Amy,F,992,amy
52,Apolonia,Apolonio,F,993,apolonia
52,Jeannette,Jeannette,F,994,jeannette
52,Maryša,Maryšo,F,995,marysa
52,Sabine,Sabine,F,996,sabine
51,Brenda,Brendo,F,997,brenda
51,Dalila,Dalilo,F,998,dalila
51,Isolda,Isoldo,F,999,isolda
51,Lídia,Lídio,F,1000,l'idia
51,Lola,Lolo,F,1001,lola
51,Nataly,Nataly,F,1002,nataly
51,Staša,Stašo,F,1003,stasa
50,Darie,Darie,F,1004,darie
50,Eduarda,Eduardo,F,1005,eduarda
50,Elina,Elino,F,1006,elina
50,Kornelia,Kornelio,F,1007,kornelia
50,Lejla,Lejlo,F,1008,lejla
50,Lilly,Lilly,F,1009,lilly
50,Liselotte,Liselotte,F,1010,liselotte
50,Ľuboslava,Ľuboslavo,F,1011,luboslava
50,Perla,Perlo,F,1012,perla
50,Voršila,Voršilo,F,1013,vorsila
49,Bolormaa,Bolormao,F,1014,bolormaa
49,Dorotea,Doroteo,F,1015,dorotea
49,Duong,Duong,F,1016,duong
49,Ivuška,Ivuško,F,1017,ivuska
49,Jevgenija,Jevgenijo,F,1018,jevgenija
49,Klotilda,Klotildo,F,1019,klotilda
49,Laila,Lailo,F,1020,laila
49,Libuška,Libuško,F,1021,libuska
49,Lujza,Lujzo,F,1022,lujza
49,Priška,Priško,F,1023,priska
49,Quynh,Quynh,F,1024,quynh
49,Susanna,Susanno,F,1025,susanna
49,Tímea,Tímeo,F,1026,t'imea
48,Abigail,Abigail,F,1027,abigail
48,Adelheid,Adelheid,F,1028,adelheid
48,Anastasiia,Anastasiio,F,1029,anastasiia
48,Cyrila,Cyrilo,F,1030,cyrila
48,Czeslawa,Czeslawo,F,1031,czeslawa
48,Emiliya,Emiliyo,F,1032,emiliya
48,Isabelle,Isabelle,F,1033,isabelle
48,Lyubomyra,Lyubomyro,F,1034,lyubomyra
48,Małgorzata,Małgorzato,F,1035,malgorzata
48,Pěva,Pěvo,F,1036,peva
48,Sieglinde,Sieglinde,F,1037,sieglinde
47,Arleta,Arleto,F,1038,arleta
47,Dragana,Dragano,F,1039,dragana
47,Irča,Irčo,F,1040,irca
47,Ljudmyla,Ljudmylo,F,1041,ljudmyla
47,Rodica,Rodico,F,1042,rodica
47,Sofya,Sofyo,F,1043,sofya
47,Theresa,Thereso,F,1044,theresa
47,Thuong,Thuong,F,1045,thuong
47,Vasiliki,Vasiliki,F,1046,vasiliki
47,Vilemina,Vilemino,F,1047,vilemina
46,Draga,Drago,F,1048,draga
46,Gudrun,Gudrun,F,1049,gudrun
46,Irene,Irene,F,1050,irene
46,Jasmina,Jasmino,F,1051,jasmina
46,Lilien,Lilien,F,1052,lilien
46,Nhan,Nhan,F,1053,nhan
46,Olesia,Olesio,F,1054,olesia
46,Rosvita,Rosvito,F,1055,rosvita
46,Sofija,Sofijo,F,1056,sofija
45,Elizabeta,Elizabeto,F,1057,elizabeta
45,Gabriella,Gabriello,F,1058,gabriella
45,Gertraud,Gertraud,F,1059,gertraud
45,Gustava,Gustavo,F,1060,gustava
45,Justyna,Justyno,F,1061,justyna
45,Krystýna,Krystýno,F,1062,kryst'yna
45,Le,Le,F,1063,le
45,Lesia,Lesio,F,1064,lesia
45,Lisa,Liso,F,1065,lisa
45,Rudolfina,Rudolfino,F,1066,rudolfina
45,Žanna,Žanno,F,1067,zanna
44,Adelheida,Adelheido,F,1068,adelheida
44,Deborah,Deborah,F,1069,deborah
44,Dragica,Dragico,F,1070,dragica
44,Evženka,Evženko,F,1071,evzenka
44,Helen,Helen,F,1072,helen
44,Judith,Judith,F,1073,judith
44,Karine,Karine,F,1074,karine
44,Konstantina,Konstantino,F,1075,konstantina
44,Ľuba,Ľubo,F,1076,luba
44,Margaréta,Margaréto,F,1077,margar'eta
44,Mayya,Mayyo,F,1078,mayya
44,Quyen,Quyen,F,1079,quyen
44,Růženka,Růženko,F,1080,ruzenka
44,Tamila,Tamilo,F,1081,tamila
44,Ulrika,Ulriko,F,1082,ulrika
43,Annamária,Annamário,F,1083,annam'aria
43,Beatrix,Beatrix,F,1084,beatrix
43,Bich,Bich,F,1085,bich
43,Ljiljana,Ljiljano,F,1086,ljiljana
43,Luciana,Luciano,F,1087,luciana
43,Narcisa,Narciso,F,1088,narcisa
43,Olesea,Oleseo,F,1089,olesea
43,Róza,Rózo,F,1090,r'oza
42,Edit,Edit,F,1091,edit
42,Enkhtuya,Enkhtuyo,F,1092,enkhtuya
42,Janet,Janet,F,1093,janet
42,Ljubica,Ljubico,F,1094,ljubica
42,Melita,Melito,F,1095,melita
42,Oyunchimeg,Oyunchimeg,F,1096,oyunchimeg
42,Sharon,Sharon,F,1097,sharon
42,Sigrid,Sigrid,F,1098,sigrid
42,Tara,Taro,F,1099,tara
42,Vlada,Vlado,F,1100,vlada
42,Zlatava,Zlatavo,F,1101,zlatava
41,Aja,Ajo,F,1102,aja
41,Eunika,Euniko,F,1103,eunika
41,Evelyna,Evelyno,F,1104,evelyna
41,Franziska,Franzisko,F,1105,franziska
41,Grażyna,Grażyno,F,1106,grazyna
41,Jasmine,Jasmine,F,1107,jasmine
41,Kristiana,Kristiano,F,1108,kristiana
41,Leonka,Leonko,F,1109,leonka
41,Malvina,Malvino,F,1110,malvina
41,Narantuya,Narantuyo,F,1111,narantuya
41,Pěvuška,Pěvuško,F,1112,pevuska
41,Radvana,Radvano,F,1113,radvana
41,Šimona,Šimono,F,1114,simona
41,Tamar,Tamar,F,1115,tamar
41,Thoa,Thoo,F,1116,thoa
41,Venuška,Venuško,F,1117,venuska
41,Weronika,Weroniko,F,1118,weronika
40,Alevtina,Alevtino,F,1119,alevtina
40,Bohuška,Bohuško,F,1120,bohuska
40,Cornelia,Cornelio,F,1121,cornelia
40,Diep,Diep,F,1122,diep
40,Evička,Evičko,F,1123,evicka
40,Jeanetta,Jeanetto,F,1124,jeanetta
40,Jekatěrina,Jekatěrino,F,1125,jekaterina
40,Jovanka,Jovanko,F,1126,jovanka
40,Leonora,Leonoro,F,1127,leonora
40,Liliia,Liliio,F,1128,liliia
40,Madeleine,Madeleine,F,1129,madeleine
40,Marlena,Marleno,F,1130,marlena
40,Mila,Milo,F,1131,mila
40,Nathalia,Nathalio,F,1132,nathalia
40,Nicoletta,Nicoletto,F,1133,nicoletta
40,Otylie,Otylie,F,1134,otylie
40,Saskie,Saskie,F,1135,saskie
40,Senta,Sento,F,1136,senta
40,Sylwia,Sylwio,F,1137,sylwia
40,Vinh,Vinh,F,1138,vinh
39,Aksana,Aksano,F,1139,aksana
39,Annika,Anniko,F,1140,annika
39,Bohuše,Bohuše,F,1141,bohuse
39,Celestina,Celestino,F,1142,celestina
39,Danuša,Danušo,F,1143,danusa
39,Elżbieta,Elżbieto,F,1144,elzbieta
39,Jarka,Jarko,F,1145,jarka
39,Lidiia,Lidiio,F,1146,lidiia
39,Nada,Nado,F,1147,nada
39,Otýlie,Otýlie,F,1148,ot'ylie
39,Stepaniya,Stepaniyo,F,1149,stepaniya
39,Štefánie,Štefánie,F,1150,stef'anie
39,Uyanga,Uyango,F,1151,uyanga
39,Waltraut,Waltraut,F,1152,waltraut
39,Yanina,Yanino,F,1153,yanina
38,An,An,F,1154,an
38,Anette,Anette,F,1155,anette
38,Bětuška,Bětuško,F,1156,betuska
38,Erdenechimeg,Erdenechimeg,F,1157,erdenechimeg
38,Marína,Maríno,F,1158,mar'ina
38,Naděnka,Naděnko,F,1159,nadenka
38,Nadine,Nadine,F,1160,nadine
38,Roksolana,Roksolano,F,1161,roksolana
38,Rosa,Roso,F,1162,rosa
38,Salome,Salome,F,1163,salome
38,Serena,Sereno,F,1164,serena
38,Tekla,Teklo,F,1165,tekla
38,Victorie,Victorie,F,1166,victorie
38,Ywetta,Ywetto,F,1167,ywetta
37,Česlava,Česlavo,F,1168,ceslava
37,Georgia,Georgio,F,1169,georgia
37,Irini,Irini,F,1170,irini
37,Izabella,Izabello,F,1171,izabella
37,Kazimíra,Kazimíro,F,1172,kazim'ira
37,Lila,Lilo,F,1173,lila
37,Marlen,Marlen,F,1174,marlen
37,Mirela,Mirelo,F,1175,mirela
37,Miroslawa,Miroslawo,F,1176,miroslawa
37,Scarlett,Scarlett,F,1177,scarlett
37,Taťjána,Taťjáno,F,1178,tatj'ana
36,Anička,Aničko,F,1179,anicka
36,Cuc,Cuc,F,1180,cuc
36,Duyen,Duyen,F,1181,duyen
36,Ernestína,Ernestíno,F,1182,ernest'ina
36,Eržika,Eržiko,F,1183,erzika
36,Gabriele,Gabriele,F,1184,gabriele
36,Ivánka,Ivánko,F,1185,iv'anka
36,Jela,Jelo,F,1186,jela
36,Katherine,Katherine,F,1187,katherine
36,Kornélie,Kornélie,F,1188,korn'elie
36,Margaryta,Margaryto,F,1189,margaryta
36,Martha,Martho,F,1190,martha
36,Rozárka,Rozárko,F,1191,roz'arka
36,Samira,Samiro,F,1192,samira
36,Tonička,Toničko,F,1193,tonicka
36,Uliana,Uliano,F,1194,uliana
36,Uljana,Uljano,F,1195,uljana
36,Vladyslava,Vladyslavo,F,1196,vladyslava
36,Yasmin,Yasmin,F,1197,yasmin
35,Alessandra,Alessandro,F,1198,alessandra
35,Bayarmaa,Bayarmao,F,1199,bayarmaa
35,Čestmíra,Čestmíro,F,1200,cestm'ira
35,Felicita,Felicito,F,1201,felicita
35,Heidrun,Heidrun,F,1202,heidrun
35,Helma,Helmo,F,1203,helma
35,Ievgeniia,Ievgeniio,F,1204,ievgeniia
35,Jessika,Jessiko,F,1205,jessika
35,Lesja,Lesjo,F,1206,lesja
35,Marjana,Marjano,F,1207,marjana
35,Maryia,Maryio,F,1208,maryia
35,Milenka,Milenko,F,1209,milenka
35,Niké,Niké,F,1210,nik'e
35,Oyuntsetseg,Oyuntsetseg,F,1211,oyuntsetseg
35,Rozina,Rozino,F,1212,rozina
35,Tu,Tu,F,1213,tu
35,Valiantsina,Valiantsino,F,1214,valiantsina
35,Viktoryia,Viktoryio,F,1215,viktoryia
35,Waltrauda,Waltraudo,F,1216,waltrauda
34,Amina,Amino,F,1217,amina
34,Anastazia,Anastazio,F,1218,anastazia
34,Ani,Ani,F,1219,ani
34,Anikó,Anikó,F,1220,anik'o
34,Annie,Annie,F,1221,annie
34,Battsetseg,Battsetseg,F,1222,battsetseg
34,Boženka,Boženko,F,1223,bozenka
34,Branka,Branko,F,1224,branka
34,Cecylia,Cecylio,F,1225,cecylia
34,Dinara,Dinaro,F,1226,dinara
34,Dorotka,Dorotko,F,1227,dorotka
34,Frederika,Frederiko,F,1228,frederika
34,Iana,Iano,F,1229,iana
34,Iulia,Iulio,F,1230,iulia
34,Jenička,Jeničko,F,1231,jenicka
34,Karína,Karíno,F,1232,kar'ina
34,Ketrin,Ketrin,F,1233,ketrin
34,Lota,Loto,F,1234,lota
34,Madlen,Madlen,F,1235,madlen
34,Marietta,Marietto,F,1236,marietta
34,Michal,Michal,F,1237,michal
34,Nhi,Nhi,F,1238,nhi
34,Otakara,Otakaro,F,1239,otakara
34,Rudolfína,Rudolfíno,F,1240,rudolf'ina
34,Sabína,Sabíno,F,1241,sab'ina
34,Uyen,Uyen,F,1242,uyen
33,Anastassiya,Anastassiyo,F,1243,anastassiya
33,Anžela,Anželo,F,1244,anzela
33,Daryna,Daryno,F,1245,daryna
33,Dašenka,Dašenko,F,1246,dasenka
33,Eliana,Eliano,F,1247,eliana
33,Elmira,Elmiro,F,1248,elmira
33,Inessa,Inesso,F,1249,inessa
33,Jane,Jane,F,1250,jane
33,Jelizaveta,Jelizaveto,F,1251,jelizaveta
33,Jing,Jing,F,1252,jing
33,Leokadia,Leokadio,F,1253,leokadia
33,Lida,Lido,F,1254,lida
33,Luong,Luong,F,1255,luong
33,Munkhtsetseg,Munkhtsetseg,F,1256,munkhtsetseg
33,Nadzeya,Nadzeyo,F,1257,nadzeya
33,Perluška,Perluško,F,1258,perluska
33,Rosana,Rosano,F,1259,rosana
33,Rosina,Rosino,F,1260,rosina
33,Vitalina,Vitalino,F,1261,vitalina
32,Albertina,Albertino,F,1262,albertina
32,Daniella,Daniello,F,1263,daniella
32,Florentina,Florentino,F,1264,florentina
32,Jadranka,Jadranko,F,1265,jadranka
32,Katina,Katino,F,1266,katina
32,Kristine,Kristine,F,1267,kristine
32,Milina,Milino,F,1268,milina
32,Narine,Narine,F,1269,narine
32,Nicoleta,Nicoleto,F,1270,nicoleta
32,Ottilie,Ottilie,F,1271,ottilie
32,Slavica,Slavico,F,1272,slavica
32,Solongo,Solongo,F,1273,solongo
32,Tuyen,Tuyen,F,1274,tuyen
32,Uranchimeg,Uranchimeg,F,1275,uranchimeg
31,Anahit,Anahit,F,1276,anahit
31,Bogumila,Bogumilo,F,1277,bogumila
31,Danielle,Danielle,F,1278,danielle
31,Edyta,Edyto,F,1279,edyta
31,Elza,Elzo,F,1280,elza
31,Ganchimeg,Ganchimeg,F,1281,ganchimeg
31,Hasmik,Hasmik,F,1282,hasmik
31,Hau,Hau,F,1283,hau
31,Hoan,Hoan,F,1284,hoan
31,Chrisula,Chrisulo,F,1285,chrisula
31,Józefa,Józefo,F,1286,j'ozefa
31,Kamilla,Kamillo,F,1287,kamilla
31,Marijana,Marijano,F,1288,marijana
